num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage,ratios
3,0.05,12356.820076286112,10422.527460683623,0.8434635607170021,0.0,2.0
3,0.05,4682.047259628243,4484.066176712429,0.9577148473867533,0.0,2.0
3,0.1,8429.85170509768,7439.761532304132,0.8825495148159221,0.0,2.0
3,0.1,5033.820447773925,4759.396062962896,0.9454838749895449,0.0,2.0
3,0.1,6463.26572187859,6161.879389676843,0.95336934219159,0.0,2.0
3,0.1,8936.455316746942,8070.489143042074,0.903097353143808,0.0,2.0
3,0.1,10950.407191399125,9394.745409803763,0.857935713768047,0.0,2.0
3,0.1,4356.998736569252,3974.2478482340425,0.9121526281101031,0.0,2.0
3,0.1,7348.192374309839,6260.551163602314,0.851985201896721,0.0,2.0
3,0.1,11540.337294906012,10210.879849922581,0.8847990824696031,0.0,2.0
3,0.1,12658.205931805289,12314.729432997314,0.9728653096135094,0.0,2.0
3,0.1,4796.243534253322,4499.137978846435,0.9380545309500968,0.0,2.0
3,0.2,8831.273214864239,7647.954656721453,0.8660081588064675,0.0,2.0
3,0.2,5273.526183382207,4928.2002262997985,0.9345170678832334,0.0,2.0
3,0.2,6771.040280063284,6296.291946354525,0.9298854660329503,0.0,2.0
3,0.2,9362.000808020606,8282.882205402164,0.8847341903993492,0.0,2.0
3,0.2,11471.85515289432,9682.192990167307,0.8439954010162439,0.0,2.0
3,0.2,4564.474866882075,4095.9752054674186,0.8973595703606796,0.0,2.0
3,0.2,7698.106296896022,6465.040627547604,0.8398222079830716,0.0,2.0
3,0.2,12089.877166092014,10499.677785157788,0.8684685246104739,0.0,2.0
3,0.2,13260.977642843634,12432.696841613933,0.9375399896193409,0.0,2.0
3,0.2,5024.63608350348,4523.460047882425,0.9002562519370348,0.0,2.0
3,0.3,9232.694724630794,7907.300898612415,0.8564456135994056,0.0,2.0
3,0.3,5513.231918990489,5083.524500972144,0.9220588895347925,0.0,2.0
3,0.3,7078.814838247979,6425.820362633817,0.9077537002259294,0.0,2.0
3,0.3,9787.54629929427,8509.308122734581,0.8694015703760343,0.0,2.0
3,0.3,11993.303114389517,9961.697570308177,0.8306050030834435,0.0,2.0
3,0.3,4771.9509971948955,4186.005912256891,0.8772105821534124,0.0,2.0
3,0.3,8048.020219482204,6611.184896940081,0.821467232517146,0.0,2.0
3,0.3,12639.417037278012,10779.348998043963,0.8528359311392238,0.0,2.0
3,0.3,13863.74935388198,12540.561915526545,0.904557749525028,0.0,2.0
3,0.3,5253.028632753639,4766.9050918832745,0.9074584254425551,0.0,2.0
3,0.4,0,8441.778832543387,,1.0,2.0
3,0.4,0,5002.904324588086,,1.0,2.0
3,0.4,0,6439.154349552045,,1.0,2.0
3,0.4,0,8616.43468246272,,1.0,2.0
3,0.4,0,11356.206813482895,,1.0,2.0
3,0.4,0,4208.042816627241,,1.0,2.0
3,0.4,0,6855.704352255,,1.0,2.0
3,0.4,0,11111.50307395948,,1.0,2.0
3,0.4,0,12884.031615926788,,1.0,2.0
3,0.4,0,4896.059182040981,,1.0,2.0
3,0.5,0,8647.71900233096,,1.0,2.0
3,0.5,0,5443.634341004057,,1.0,2.0
3,0.5,0,6646.194959743173,,1.0,2.0
3,0.5,0,8948.434345292835,,1.0,2.0
3,0.5,0,11264.46911229584,,1.0,2.0
3,0.5,0,4270.410966901321,,1.0,2.0
3,0.5,0,7288.783946607094,,1.0,2.0
3,0.5,0,11457.874627099518,,1.0,2.0
3,0.5,0,13466.038914953422,,1.0,2.0
3,0.5,0,4978.217784392498,,1.0,2.0
5,0,17364.61528821604,10497.773011058789,0.6045497027614991,0.0,2.0
5,0,22522.193894242988,17208.99187426373,0.7640903881332186,0.0,2.0
5,0,55381.47130409902,46206.38184025818,0.8343292576417747,0.0,2.0
5,0,31843.41374837587,24771.11817667972,0.7779039763895645,0.0,2.0
5,0,35737.189660654476,26586.483757076297,0.7439444458148644,0.0,2.0
5,0,21463.57827171014,17428.56307400547,0.8120064070107554,0.0,2.0
5,0,28961.710310763814,21269.61610170733,0.7344046975638152,0.0,2.0
5,0,57203.13753480204,49586.178808078635,0.8668436897873077,0.0,2.0
5,0,49934.888388806125,33794.26146751025,0.6767665365421321,0.0,2.0
5,0,15106.79414361481,10165.769854990045,0.672927012730018,0.0,2.0
5,0.02,17538.2614410982,14883.831789485097,0.8486492141465711,0.0,2.0
5,0.02,22747.41583318542,20907.44655568304,0.9191130416309482,0.0,2.0
5,0.02,55935.28601714001,46466.82643964415,0.8307247490502779,0.0,2.0
5,0.02,32161.84788585963,26986.02161401105,0.8390693752977981,0.0,2.0
5,0.02,36094.561557261026,28486.94704179678,0.789231003584975,0.0,2.0
5,0.02,21678.21405442724,18797.71087866979,0.8671245164142487,0.0,2.0
5,0.02,29251.32741387145,25907.2466720773,0.8856776414116395,0.0,2.0
5,0.02,57775.16891015005,53555.19435731388,0.926958680823609,0.0,2.0
5,0.02,50434.23727269418,42087.35662608478,0.834499714916309,0.0,2.0
5,0.02,15257.862085050961,13451.932589834214,0.8816394141492389,0.0,2.0
5,0.05,17798.73067042144,14991.383535312203,0.842272621172105,0.0,2.0
5,0.05,23085.248741599065,21033.98190435282,0.9111438278094048,0.0,2.0
5,0.05,56766.008086701506,46889.85558181626,0.8260199574047744,0.0,2.0
5,0.05,32639.49909208527,27225.763657694006,0.8341354620940234,0.0,2.0
5,0.05,36630.61940217084,31016.89313738782,0.8467477111661852,0.0,2.0
5,0.05,22000.167728502893,18959.59301677685,0.8617931122503786,0.0,2.0
5,0.05,29685.753068532907,26104.225161446608,0.8793519605577147,0.0,2.0
5,0.05,58633.21597317209,53963.57868191858,0.9203584996362791,0.0,2.0
5,0.05,51183.26059852628,42433.18372341955,0.8290441684881898,0.0,2.0
5,0.05,15484.463997205181,13486.034894175405,0.8709397300810363,0.0,2.0
5,0.1,18232.84605262684,15211.863227276319,0.8343109563569598,0.0,2.0
5,0.1,23648.303588955136,21240.812107821097,0.8981960176518349,0.0,2.0
5,0.1,58150.54486930397,47525.80900586695,0.8172891434239076,0.0,2.0
5,0.1,33435.58443579466,27605.723939054784,0.8256390430998811,0.0,2.0
5,0.1,37524.049143687196,31502.336928867244,0.8395239225979693,0.0,2.0
5,0.1,22536.757185295646,19117.62330536717,0.848286341649928,0.0,2.0
5,0.1,30409.795826302,26549.205684010773,0.873047811161161,0.0,2.0
5,0.1,60063.29441154214,54605.00757820593,0.9091244180524451,0.0,2.0
5,0.1,52431.63280824643,48013.33260168062,0.9157321645365409,0.0,2.0
5,0.1,15862.133850795552,13718.656098044494,0.8648682596608177,0.0,2.0
5,0.2,19101.076817037643,16170.553320091829,0.8465781000193734,0.0,2.0
5,0.2,24774.413283667287,21974.343001275323,0.8869773322043542,0.0,2.0
5,0.2,60919.61843450893,49946.790361547435,0.8198802232361693,0.0,2.0
5,0.2,35027.75512321346,28333.370977757477,0.8088834376651359,0.0,2.0
5,0.2,39310.90862671992,32349.370787403477,0.8229107878065012,0.0,2.0
5,0.2,23609.936098881153,19519.551449041606,0.8267515577886979,0.0,2.0
5,0.2,31857.881341840195,26912.89651039488,0.8447798590752212,0.0,2.0
5,0.2,62923.451288282246,56015.69153561829,0.8902196301818184,0.0,2.0
5,0.2,54928.37722768674,50012.02038752277,0.9104951376993189,0.0,2.0
5,0.2,16617.473557976293,14172.545660425367,0.852870059397364,0.0,2.0
5,0.3,19969.307581448444,16602.199122619742,0.8313858182064983,0.0,2.0
5,0.3,25900.52297837944,22664.59906640913,0.8750633755669139,0.0,2.0
5,0.3,63688.691999713876,56553.518720789405,0.8879679727296562,0.0,2.0
5,0.3,36619.92581063225,29257.54908691381,0.7989516209893346,0.0,2.0
5,0.3,41097.76810975265,36572.73571127655,0.8898959090335056,0.0,2.0
5,0.3,24683.11501246666,20376.234989467743,0.8255131080164052,0.0,2.0
5,0.3,33305.966857378386,27514.69866363452,0.8261191990449331,0.0,2.0
5,0.3,65783.60816502234,56599.73939771356,0.8603927479278658,0.0,2.0
5,0.3,57425.121647127045,51713.53658481711,0.90053856398586,0.0,2.0
5,0.3,17372.813265157034,14348.548152689964,0.8259196673383611,0.0,2.0
5,0.4,0,16967.557112687406,,1.0,2.0
5,0.4,0,23216.65417630013,,1.0,2.0
5,0.4,0,57308.535109509074,,1.0,2.0
5,0.4,0,33460.989345416696,,1.0,2.0
5,0.4,0,38800.17978980674,,1.0,2.0
5,0.4,0,22846.014582896893,,1.0,2.0
5,0.4,0,27787.479462133822,,1.0,2.0
5,0.4,0,57782.8635070509,,1.0,2.0
5,0.4,0,50720.92746107069,,1.0,2.0
5,0.4,0,14538.284600193965,,1.0,2.0
5,0.5,0,17012.554056206278,,1.0,2.0
5,0.5,0,23436.886520732165,,1.0,2.0
5,0.5,0,59466.101614058134,,1.0,2.0
5,0.5,0,32441.388081095523,,1.0,2.0
5,0.5,0,38493.21853785507,,1.0,2.0
5,0.5,0,23282.11807218396,,1.0,2.0
5,0.5,0,31149.73809304562,,1.0,2.0
5,0.5,0,58306.66413879382,,1.0,2.0
5,0.5,0,53581.89904774572,,1.0,2.0
5,0.5,0,15202.279484490675,,1.0,2.0
3,0,11654.95299319606,9919.731740503194,0.8511172671647963,0.0,2.5
3,0,6688.235396442175,5706.43396339341,0.8532047132236049,0.0,2.5
3,0,2551.8308149508,1697.2921688287365,0.6651272329202047,0.0,2.5
3,0,16976.386159852424,14405.926915016249,0.8485861937498175,0.0,2.5
3,0,4019.433992477203,3034.5301503417813,0.7549645437694029,0.0,2.5
3,0,3898.7637523844396,2335.8978051645013,0.5991380738922415,0.0,2.5
3,0,7697.619485306706,7290.418316598884,0.9471003770081008,0.0,2.5
3,0,6737.067506950083,6208.15519806816,0.9214922058690539,0.0,2.5
3,0,2457.881501537198,2100.2304872146015,0.8544880971279877,0.0,2.5
3,0,6063.378557630189,4957.977463682379,0.8176922183826428,0.0,2.5
3,0.02,11771.502523128023,11028.93759214455,0.9369184240053875,0.0,2.5
3,0.02,6755.117750406598,6626.43891571395,0.9809509116721314,0.0,2.5
3,0.02,2577.3491231003077,2538.2232430570275,0.9848193325100577,0.0,2.5
3,0.02,17146.150021450947,16673.148214534573,0.9724135268661117,0.0,2.5
3,0.02,4059.628332401975,4001.3134027160845,0.9856354018370477,0.0,2.5
3,0.02,3937.7513899082837,3729.8904204695064,0.9472132826944113,0.0,2.5
3,0.02,7774.595680159775,7398.659668638817,0.9516455868592214,0.0,2.5
3,0.02,6804.438182019584,6512.224169005045,0.9570553798568262,0.0,2.5
3,0.02,2482.46031655257,2427.7471173130925,0.9779600910940407,0.0,2.5
3,0.02,6124.01234320649,5917.710493924945,0.9663126333325568,0.0,2.5
3,0.05,11946.326818025962,11105.978998597519,0.9296563845750117,0.0,2.5
3,0.05,6855.44128135323,6623.78932316578,0.9662090376563297,0.0,2.5
3,0.05,2615.6265853245695,2498.6990346262864,0.9552965429567334,0.0,2.5
3,0.05,17400.795813848734,16817.705466061983,0.9664905930726061,0.0,2.5
3,0.05,4119.919842289133,4024.6064073585694,0.9768652210287652,0.0,2.5
3,0.05,3996.23284619405,3756.749770152397,0.940072792237386,0.0,2.5
3,0.05,7890.059972439376,7384.7827067095495,0.9359602756512877,0.0,2.5
3,0.05,6905.494194623835,6546.369453504625,0.9479943460963589,0.0,2.5
3,0.05,2519.328539075628,2426.7839292313965,0.9632661606420783,0.0,2.5
3,0.05,6214.963021570944,5958.752460572774,0.9587752074937675,0.0,2.5
3,0.1,12237.700642855867,11312.275934987116,0.9243792004007717,0.0,2.5
3,0.1,7022.647166264285,6663.054431945566,0.9487952725225685,0.0,2.5
3,0.1,2679.4223556983397,2551.556816273316,0.9522786920273725,0.0,2.5
3,0.1,17825.205467845044,16896.207583439835,0.9478829073762414,0.0,2.5
3,0.1,4220.405692101063,4035.617987447742,0.9562156536279981,0.0,2.5
3,0.1,4093.701940003661,3834.2464462198113,0.9366208147084549,0.0,2.5
3,0.1,8082.500459572042,7488.464725275904,0.9265034703966363,0.0,2.5
3,0.1,7073.920882297587,6613.779533158655,0.9349524320677051,0.0,2.5
3,0.1,2580.775576614058,2422.141413576789,0.9385323681474873,0.0,2.5
3,0.1,6366.547485511697,5997.691233804711,0.9420633785350083,0.0,2.5
3,0.2,12820.44829251567,11676.05737264112,0.9107370589729984,0.0,2.5
3,0.2,7357.058936086394,6683.023913597783,0.9083825441192991,0.0,2.5
3,0.2,2807.0138964458797,2641.8705618925997,0.9411676106191076,0.0,2.5
3,0.2,18674.024775837664,17287.540020907945,0.9257532978791111,0.0,2.5
3,0.2,4421.377391724924,4112.939798150899,0.9302394782785794,0.0,2.5
3,0.2,4288.6401276228835,3878.5032795915395,0.9043666906463715,0.0,2.5
3,0.2,8467.381433837378,7642.588553079027,0.9025917413543803,0.0,2.5
3,0.2,7410.774257645091,6703.428173323979,0.9045516622515656,0.0,2.5
3,0.2,2703.669651690918,2467.846106684706,0.9127764943994825,0.0,2.5
3,0.2,6669.716413393207,6130.504081958679,0.919155133739756,0.0,2.5
3,0.3,13403.195942175473,12071.592534658655,0.9006503065939149,0.0,2.5
3,0.3,7691.470705908501,6917.77185049426,0.8994082035806372,0.0,2.5
3,0.3,2934.6054371934197,2650.825213251852,0.9032986784714173,0.0,2.5
3,0.3,19522.84408383029,17786.379451378256,0.9110547302946371,0.0,2.5
3,0.3,4622.349091348784,4209.422285605677,0.910667325729261,0.0,2.5
3,0.3,4483.578315242105,4011.373006784168,0.8946811508003203,0.0,2.5
3,0.3,8852.262408102713,7841.290983618515,0.8857951359915823,0.0,2.5
3,0.3,7747.627632992595,6825.259280315624,0.8809482855436745,0.0,2.5
3,0.3,2826.563726767778,2555.734748908929,0.9041843722488626,0.0,2.5
3,0.3,6972.885341274718,6368.531912399329,0.9133280701895341,0.0,2.5
3,0.4,13985.943591835276,12534.68265578018,0.8962343208003274,0.0,2.5
3,0.4,8025.88247573061,7175.766508133474,0.8940781938724129,0.0,2.5
3,0.4,3062.1969779409596,2665.8411475963985,0.8705648809662554,0.0,2.5
3,0.4,20371.66339182291,18376.100510776487,0.9020422219499546,0.0,2.5
3,0.4,4823.320790972644,4356.037649113136,0.9031200365660773,0.0,2.5
3,0.4,4678.516502861327,4285.960434691204,0.91609390114793,0.0,2.5
3,0.4,9237.143382368049,8182.61588354235,0.8858383533551518,0.0,2.5
3,0.4,8084.4810083401,7096.191239858659,0.8777547046666443,0.0,2.5
3,0.4,2949.4578018446377,2610.209549438886,0.8849794520899467,0.0,2.5
3,0.4,7276.054269156226,6298.989250724357,0.8657149902559516,0.0,2.5
3,0.5,0,12827.721742883481,,0.9,2.5
3,0.5,0,7202.669132541474,,0.9,2.5
3,0.5,0,2834.0716159041276,,0.9,2.5
3,0.5,0,18272.405584967688,,0.9,2.5
3,0.5,0,4538.4441547795905,,0.9,2.5
3,0.5,0,4161.2907348874,,0.9,2.5
3,0.5,0,8313.115527280695,,0.9,2.5
3,0.5,0,7317.012789175913,,0.9,2.5
3,0.5,3072.3518769214975,2642.9218142182735,0.8602275781205395,0.9,2.5
3,0.5,0,6227.625717381099,,0.9,2.5
5,0,113153.96909691882,75896.27264208908,0.6707345155262056,0.0,2.5
5,0,18342.632806553076,15412.43256679799,0.8402519272637762,0.0,2.5
5,0,109724.05345680495,91515.55057168177,0.8340518572594356,0.0,2.5
5,0,126186.66948511728,77459.9741055383,0.6138522747418586,0.0,2.5
5,0,72590.74832136135,43103.85427882411,0.5937926702174511,0.0,2.5
5,0,114680.34689751465,87106.65617973024,0.7595604524773025,0.0,2.5
5,0,79625.0941835535,71721.03547659787,0.9007340740001509,0.0,2.5
5,0,42665.41139988501,32500.830534287164,0.7617606268851016,0.0,2.5
5,0,87375.57047158983,58807.97974849336,0.6730483066501383,0.0,2.5
5,0,128744.0599025591,99295.78682970062,0.7712649958751757,0.0,2.5
5,0.02,114285.50878788801,106377.30057406613,0.9308030537056156,0.0,2.5
5,0.02,18526.059134618605,17174.58003575668,0.9270498334782656,0.0,2.5
5,0.02,110821.29399137301,103412.30578144219,0.9331447238785393,0.0,2.5
5,0.02,127448.53617996845,120511.54420659826,0.9455702499118974,0.0,2.5
5,0.02,73316.65580457496,68387.4867204642,0.9327687681602743,0.0,2.5
5,0.02,115827.1503664898,112477.00122719874,0.9710763052644321,0.0,2.5
5,0.02,80421.34512538904,75832.4758188496,0.9429396598703405,0.0,2.5
5,0.02,43092.06551388385,39649.951000228495,0.9201218490548722,0.0,2.5
5,0.02,88249.32617630571,84075.5777492881,0.9527050391446702,0.0,2.5
5,0.02,130031.5005015847,123173.2755434849,0.9472572035880166,0.0,2.5
5,0.05,115982.81832434182,105715.53058820732,0.9114757868064355,0.0,2.5
5,0.05,18801.198626716905,17300.226239814227,0.9201661331969673,0.0,2.5
5,0.05,112467.15479322507,103891.46021732719,0.9237493418263794,0.0,2.5
5,0.05,129341.33622224521,120917.22902860235,0.934869180729911,0.0,2.5
5,0.05,74405.51702939539,68482.59437598025,0.9203967274217694,0.0,2.5
5,0.05,117547.35556995252,112317.78482466708,0.9555109451852082,0.0,2.5
5,0.05,81615.72153814233,76316.02284658074,0.9350652228310593,0.0,2.5
5,0.05,43732.04668488212,39774.55449593316,0.9095059003877575,0.0,2.5
5,0.05,89559.95973337957,83757.63149019705,0.9352129203669131,0.0,2.5
5,0.05,131962.6614001231,123709.58828762572,0.9374590279937347,0.0,2.5
5,0.1,118811.66755176478,109794.64745050175,0.9241066110166797,0.0,2.5
5,0.1,19259.764446880727,17589.45167288739,0.9132744962379923,0.0,2.5
5,0.1,115210.25612964519,105318.98378809287,0.9141459044199871,0.0,2.5
5,0.1,132496.00295937315,122434.1484271676,0.9240591843718426,0.0,2.5
5,0.1,76220.28573742943,69439.47080992049,0.9110366110294036,0.0,2.5
5,0.1,120414.36424239038,112950.74653738107,0.9380172145410719,0.0,2.5
5,0.1,83606.34889273118,76702.7321833384,0.9174271236476278,0.0,2.5
5,0.1,44798.68196987925,42679.166434061335,0.9526879934270613,0.0,2.5
5,0.1,91744.3489951693,85327.34994820014,0.9300556479254428,0.0,2.5
5,0.1,135181.26289768706,126226.68137280302,0.9337587078790544,0.0,2.5
5,0.2,124469.36600661074,116906.77647256346,0.9392413589248488,0.0,2.5
5,0.2,20176.896087208384,18340.772252143517,0.9089986969686125,0.0,2.5
5,0.2,120696.45880248545,107770.47827645189,0.892905055754897,0.0,2.5
5,0.2,138805.336433629,127783.2936478962,0.9205935227785489,0.0,2.5
5,0.2,79849.82315349749,72619.03908342498,0.9094452087117015,0.0,2.5
5,0.2,126148.38158726614,110270.94834838177,0.8741368455218684,0.0,2.5
5,0.2,87587.60360190884,78622.1199392706,0.8976398109555901,0.0,2.5
5,0.2,46931.9525398735,41568.6550579198,0.8857218335973338,0.0,2.5
5,0.2,96113.1275187488,88385.11650884093,0.9195946359314926,0.0,2.5
5,0.2,141618.465892815,129378.94826804755,0.9135739993537917,0.0,2.5
5,0.3,130127.06446145667,113411.67698187547,0.8715456500247706,0.0,2.5
5,0.3,21094.027727536035,18420.681186713686,0.8732652400313016,0.0,2.5
5,0.3,126182.66147532569,109562.75964644914,0.8682869608664382,0.0,2.5
5,0.3,145114.66990788488,128797.15715620217,0.8875543543458381,0.0,2.5
5,0.3,83479.36056956556,74899.60418089028,0.8972230221921077,0.0,2.5
5,0.3,131882.39893214183,115765.6447043093,0.8777945020842003,0.0,2.5
5,0.3,91568.85831108653,81249.22363368777,0.8873019182750984,0.0,2.5
5,0.3,49065.22310986776,44165.781336071974,0.9001443086720534,0.0,2.5
5,0.3,100481.90604232828,88545.41728081969,0.8812075802335964,0.0,2.5
5,0.3,148055.66888794297,131415.9069601362,0.8876114501201524,0.0,2.5
5,0.4,135784.7629163026,119461.28667297358,0.8797841827555367,0.0,2.5
5,0.4,22011.15936786369,18664.157905774464,0.847940701071119,0.0,2.5
5,0.4,131668.8641481659,115569.02941240997,0.877724814898996,0.0,2.5
5,0.4,151424.00338214074,131468.59760370073,0.8682150429738699,0.0,2.5
5,0.4,87108.89798563364,77523.82750565585,0.8899645076263208,0.0,2.5
5,0.4,137616.4162770176,121345.86972089276,0.8817688543540276,0.0,2.5
5,0.4,95550.1130202642,84197.67594805648,0.8811886588789267,0.0,2.5
5,0.4,51198.493679862004,43986.461981046916,0.8591358616151669,0.0,2.5
5,0.4,104850.68456590778,89568.94324809949,0.854252345789861,0.0,2.5
5,0.4,154492.8718830709,134474.40192947723,0.8704246370101476,0.0,2.5
5,0.5,0,123198.51485335884,,1.0,2.5
5,0.5,0,20457.976948553853,,1.0,2.5
5,0.5,0,117069.18775080754,,1.0,2.5
5,0.5,0,140742.0879951355,,1.0,2.5
5,0.5,0,77174.52277087641,,1.0,2.5
5,0.5,0,120946.59753430377,,1.0,2.5
5,0.5,0,84530.45502086592,,1.0,2.5
5,0.5,0,43891.74118668929,,1.0,2.5
5,0.5,0,91964.86231541265,,1.0,2.5
5,0.5,0,139108.18784369374,,1.0,2.5
