num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage
3,0,244.0,144.21241582771094,0.591034491097176,0.0
3,0,2104.0,1667.5323302033676,0.7925533888799275,0.0
3,0,108.0,83.67183052474176,0.7747391715253867,0.0
3,0,2240.0,2173.5744025996432,0.9703457154462694,0.0
3,0,2600.0,2343.272466538459,0.9012586409763303,0.0
3,0,763.530158975196,763.530158975196,1.0,0.0
3,0,2202.0,1828.7357401090771,0.8304885286598898,0.0
3,0,2110.0,1311.0436856321917,0.6213477183090956,0.0
3,0,804.0,656.6508941465648,0.8167299678439861,0.0
3,0,70.0,69.1360794272433,0.9876582775320472,0.0
3,0.02,246.44,233.93976737715238,0.9492767707237152,0.0
3,0.02,2125.04,2085.9756213746514,0.9816171090307247,0.0
3,0.02,109.07999999999998,107.69877722272429,0.9873375249608022,0.0
3,0.02,2262.3999999999996,2175.2294660027255,0.9614698841949814,0.0
3,0.02,2626.0,2345.0163466797094,0.892999370403545,0.0
3,0.02,767.5301589751958,767.341117262491,0.9997537012578669,0.0
3,0.02,2224.02,2147.677032301631,0.9656734347270397,0.0
3,0.02,2131.1,2101.2911058674354,0.9860124376460211,0.0
3,0.02,808.0400000000001,804.6003317588242,0.9957431955829217,0.0
3,0.02,70.5,69.50750865407616,0.9859221085684562,0.0
3,0.05,250.1,236.5384521057038,0.9457754982235259,0.0
3,0.05,2156.6000000000004,2112.667846865261,0.9796289747126312,0.0
3,0.05,110.7,107.69792602300177,0.9728809938843881,0.0
3,0.05,2296.0,2177.650513182016,0.9484540562639442,0.0
3,0.05,2665.0,2633.8573058623588,0.9883141860646749,0.0
3,0.05,773.530158975196,773.1158456343001,0.9994643863124293,0.0
3,0.05,2257.05,2177.6313929190583,0.9648130936040664,0.0
3,0.05,2162.75,2106.7370681554867,0.9741010602961445,0.0
3,0.05,814.1,808.2757756039601,0.9928458120672646,0.0
3,0.05,71.25,70.13039802969433,0.9842862881360608,0.0
3,0.1,256.2,240.31106032907456,0.9379822807536088,0.1
3,0.1,2209.2000000000003,2153.541446184994,0.9748060140254363,0.1
3,0.1,113.4,111.83145823153092,0.9861680620064455,0.1
3,0.1,2352.0,2278.6746462254087,0.9688242543475377,0.1
3,0.1,2730.0,2647.59581538933,0.9698153169924285,0.1
3,0.1,783.530158975196,781.8817118408697,0.997896128036115,0.1
3,0.1,2312.1000000000004,2220.3042860283313,0.9602976886935387,0.1
3,0.1,2215.5,2165.6773240154375,0.9775117689078933,0.1
3,0.1,0,680.2158523914684,,0.1
3,0.1,72.5,71.05704257385219,0.9800971389496853,0.1
3,0.2,268.4,247.01034061224127,0.9203067832050719,0.1
3,0.2,2314.4,2205.5473548400996,0.9529672290183631,0.1
3,0.2,118.8,113.43231917994439,0.9548175015146834,0.1
3,0.2,2464.0,2380.015907052468,0.9659155466933717,0.1
3,0.2,2860.0,2654.5580878602923,0.9281671635875148,0.1
3,0.2,803.530158975196,802.2032759772846,0.9983486830169467,0.1
3,0.2,2422.2,2320.880786082973,0.9581705829753832,0.1
3,0.2,2321.0,2174.345462542897,0.9368140726165003,0.1
3,0.2,0,690.326627789128,,0.1
3,0.2,75.0,73.01810269073275,0.9735747025431033,0.1
3,0.3,280.6,257.5934596527633,0.9180094784489068,0.2
3,0.3,2419.6000000000004,2346.2157358930226,0.9696709108501497,0.2
3,0.3,124.2,116.05800919110345,0.9344445184468877,0.2
3,0.3,2576.0,2493.2705477362615,0.9678845294007227,0.2
3,0.3,2990.0,2794.5927045432036,0.9346463894793323,0.2
3,0.3,0,820.0897621019394,,0.2
3,0.3,2532.3,2401.022569169876,0.9481588157682249,0.2
3,0.3,2426.5,2306.7421483411827,0.9506458472454905,0.2
3,0.3,0,723.1147978084236,,0.2
3,0.3,77.5,73.97829433636554,0.954558636598265,0.2
3,0.4,292.79999999999995,264.6473306737967,0.9038501730662457,0.2
3,0.4,2524.8,2387.580341194076,0.9456512758214812,0.2
3,0.4,129.6,120.98503841978305,0.9335265310168446,0.2
3,0.4,2688.0,2597.0517295471363,0.966165077956524,0.2
3,0.4,3120.0,2859.9703819380666,0.9166571736980983,0.2
3,0.4,0,836.1887060150966,,0.2
3,0.4,2642.3999999999996,2538.4014848285765,0.9606424026750594,0.2
3,0.4,2532.0,2431.1354455692144,0.9601640780289157,0.2
3,0.4,0,759.3845905833882,,0.2
3,0.4,80.0,76.77357502581395,0.9596696878226745,0.2
3,0.5,305.0,271.45542596611347,0.890017790052831,0.4
3,0.5,2630.0,2479.030883382341,0.9425972940617267,0.4
3,0.5,135.0,128.0507604090248,0.9485241511779615,0.4
3,0.5,2800.0,2670.3057633167336,0.9536806297559763,0.4
3,0.5,0,3004.958031524089,,0.4
3,0.5,0,854.9730958034106,,0.4
3,0.5,2752.5,2539.284804574152,0.9225376220069581,0.4
3,0.5,2637.5,2413.2828032982975,0.9149887405870323,0.4
3,0.5,0,607.5681914767941,,0.4
3,0.5,0,67.59505740749023,,0.4
5,0,303.3454671452563,301.5987313694312,0.9942417607480232,0.1
5,0,2544.0,2328.0028069753107,0.9150954429934397,0.1
5,0,0,627.709646225803,,0.1
5,0,816.5841724774259,720.0998914913922,0.8818440471442018,0.1
5,0,2068.0,1562.5035071937743,0.7555626243683629,0.1
5,0,708.0,604.5943547253253,0.8539468287080866,0.1
5,0,2330.0,2269.657696708079,0.9741020157545404,0.1
5,0,719.4196453245775,606.50768403751,0.843051323353666,0.1
5,0,351.5308748988418,313.9232123333503,0.8930174694432925,0.1
5,0,23.0,21.01135906214374,0.9135373505279887,0.1
5,0.02,304.3854671452562,303.61068187913224,0.9974545917931285,0.1
5,0.02,2569.44,2427.8707926366387,0.9449026996686588,0.1
5,0.02,0,830.7087999356008,,0.1
5,0.02,821.6841724774259,809.0585501315516,0.9846344583858694,0.1
5,0.02,2088.68,2060.4358462376194,0.9864775103115937,0.1
5,0.02,715.0799999999999,656.4455596362568,0.9180029641945753,0.1
5,0.02,2353.3,2279.732452661905,0.9687385597509475,0.1
5,0.02,723.7196453245774,716.5308269099032,0.9900668463802028,0.1
5,0.02,355.0308748988417,315.8537393844085,0.889651468972675,0.1
5,0.02,23.18,22.030362180177008,0.9504038904304145,0.1
5,0.05,305.94546714525626,305.6164846597421,0.9989247022072795,0.1
5,0.05,2607.6,2443.3773187085976,0.9370215212105375,0.1
5,0.05,0,834.223469210061,,0.1
5,0.05,829.3341724774259,813.203980631037,0.9805504314404361,0.1
5,0.05,2119.7,2070.289050031857,0.976689649493729,0.1
5,0.05,725.7,659.1193787504781,0.9082532434208048,0.1
5,0.05,2388.25,2279.486764646077,0.9544590242420505,0.1
5,0.05,730.1696453245775,716.677521298222,0.9815219324539877,0.1
5,0.05,360.2808748988418,318.65400055842474,0.8844599387849692,0.1
5,0.05,23.450000000000003,22.052172327782273,0.9403911440418878,0.1
5,0.1,308.5454671452563,307.70559568285535,0.9972779653184614,0.2
5,0.1,2671.2000000000003,2479.973727931507,0.9284118478329989,0.2
5,0.1,0,846.1043750472745,,0.2
5,0.1,842.0841724774259,819.2770930615318,0.9729159148677556,0.2
5,0.1,2171.4,2066.6503766262426,0.9517594071227055,0.2
5,0.1,743.4000000000001,663.6713598747019,0.8927513584539977,0.2
5,0.1,2446.5,2379.8743561931187,0.9727669553211195,0.2
5,0.1,740.9196453245775,730.833075620822,0.9863864188682204,0.2
5,0.1,369.0308748988418,323.32044541831783,0.8761338614470835,0.2
5,0.1,0,22.078090778529713,,0.2
5,0.2,0,311.62132606156956,,0.4
5,0.2,2798.4,2571.0271844589242,0.918748993874687,0.4
5,0.2,0,862.8026398651637,,0.4
5,0.2,867.5841724774259,836.8489876000799,0.9645738294307741,0.4
5,0.2,2274.8,2206.261383804265,0.9698704869897418,0.4
5,0.2,778.8000000000002,672.813259277118,0.8639101942438596,0.4
5,0.2,2563.0,2479.152940206186,0.9672855794795888,0.4
5,0.2,762.4196453245775,741.9302871657073,0.973125878530914,0.4
5,0.2,0,333.48727483287803,,0.4
5,0.2,0,22.171414808103236,,0.4
5,0.3,0,267.753008733087,,0.6
5,0.3,2925.6000000000004,2645.281534554975,0.904184281704599,0.6
5,0.3,0,882.2384173936516,,0.6
5,0.3,893.0841724774259,863.35269749344,0.9667092129720423,0.6
5,0.3,0,2318.5636429040546,,0.6
5,0.3,814.1999999999999,681.9273152969181,0.8375427601288604,0.6
5,0.3,2679.5,2571.0460500851914,0.959524556852096,0.6
5,0.3,0,845.2415491509018,,0.6
5,0.3,0,341.1709979518041,,0.6
5,0.3,0,25.202942761817894,,0.6
5,0.4,0,307.5745457494777,,0.7
5,0.4,3052.7999999999997,2719.337658176142,0.8907683628721641,0.7
5,0.4,0,906.863754329097,,0.7
5,0.4,918.5841724774259,867.9476092335526,0.9448754237651339,0.7
5,0.4,0,2291.4576668315467,,0.7
5,0.4,0,788.6032014623233,,0.7
5,0.4,2796.0,2641.3436208930507,0.9446865596899323,0.7
5,0.4,0,907.8625779584337,,0.7
5,0.4,0,352.3165928123053,,0.7
5,0.4,0,25.292290305430697,,0.7
5,0.5,0,281.845563536408,,0.8
5,0.5,3180.0,2740.948163279517,0.8619333846790933,0.8
5,0.5,0,919.4192467591056,,0.8
5,0.5,0,867.3826358952372,,0.8
5,0.5,0,2346.503026131349,,0.8
5,0.5,0,794.01752104966,,0.8
5,0.5,2912.5,2718.6684558471316,0.9334483968573842,0.8
5,0.5,0,940.0336188089086,,0.8
5,0.5,0,358.973450616224,,0.8
5,0.5,0,23.471417217181852,,0.8
