num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage
3,0,195,124.0,0.6358974358974359,0.0
3,0,1315,1296.0,0.9855513307984791,0.0
3,0,85,55.0,0.6470588235294118,0.0
3,0,1312,1230.0,0.9375,0.0
3,0,1504,1325.0,0.8809840425531915,0.0
3,0,619,619.0,1.0,0.0
3,0,2085,1850.0,0.8872901678657075,0.0
3,0,1499,1217.0,0.8118745830553702,0.0
3,0,307,291.0,0.9478827361563518,0.0
3,0,55,54.0,0.9818181818181818,0.0
3,0.02,197.44,177.93590792458883,0.901215092810924,10.0
3,0.02,1336.04,1311.182542548253,0.9813946757194792,10.0
3,0.02,86.07999999999998,83.02474565483726,0.9645068036110278,10.0
3,0.02,1334.4,1231.509868836205,0.9228940863580672,10.0
3,0.02,1530.0,1326.8376700017398,0.8672141633998299,10.0
3,0.02,623.0,622.8435093245062,0.9997488111147771,10.0
3,0.02,2107.02,2069.066932958187,0.9819873247326494,10.0
3,0.02,1520.1,1500.2345020916714,0.9869314532541751,10.0
3,0.02,311.03999999999996,305.6487555959423,0.9826670383099998,10.0
3,0.02,0,74.34662498874377,,10.0
3,0.05,201.1,178.78827236577737,0.889051578149067,10.0
3,0.05,1367.6,1342.6129644882112,0.9817292808483558,10.0
3,0.05,87.69999999999999,85.06250147856072,0.9699259005537142,10.0
3,0.05,1368.0,1332.6670443703842,0.9741718160602224,10.0
3,0.05,1569.0,1328.7522795213736,0.8468784445642916,10.0
3,0.05,629.0,628.3241557919246,0.9989255259013109,10.0
3,0.05,2140.05,2096.481426855986,0.9796413293408965,10.0
3,0.05,1551.75,1483.454173614481,0.9559878676426493,10.0
3,0.05,317.1,308.40133777717506,0.9725680787675025,10.0
3,0.05,0,74.89900462007813,,10.0
3,0.1,207.2,192.16306648602568,0.9274279270561085,10.0
3,0.1,1420.2,1388.6568296262021,0.9777896279581764,10.0
3,0.1,90.4,87.13756051842847,0.9639110676817308,10.0
3,0.1,1424.0,1337.3877992311318,0.9391768253027611,10.0
3,0.1,1634.0,1533.8073351075,0.938682579625153,10.0
3,0.1,639.0,637.1819597935064,0.9971548666565045,10.0
3,0.1,2195.1000000000004,2139.658894264212,0.9747432437083557,10.0
3,0.1,1604.5,1507.5033427205929,0.9395471129452121,10.0
3,0.1,327.2,324.57772397161307,0.9919857089596976,10.0
3,0.1,0,75.63546871639687,,10.0
3,0.2,219.4,199.39065371694176,0.9087996978894337,20.0
3,0.2,1525.4,1416.778890208745,0.9287917203413826,20.0
3,0.2,95.80000000000001,87.27650319645734,0.9110282170820181,20.0
3,0.2,1536.0,1446.4707209222834,0.9417127089337782,20.0
3,0.2,1764.0,1536.8767556708772,0.8712453263440347,20.0
3,0.2,659.0,654.4488814119286,0.993093901990787,20.0
3,0.2,2305.2,2217.363344497011,0.9618962972831039,20.0
3,0.2,1710.0,1581.4908861736963,0.924848471446606,20.0
3,0.2,0,435.2831970357599,,20.0
3,0.2,0,77.08535076361773,,20.0
3,0.3,231.6,211.4535435588897,0.9130118461091956,20.0
3,0.3,1630.6,1457.3507644910678,0.8937512354293314,20.0
3,0.3,101.19999999999999,91.01868558447381,0.8993941263287928,20.0
3,0.3,1648.0,1557.7620404994555,0.9452439566137473,20.0
3,0.3,1894.0,1722.510911719306,0.9094566587747128,20.0
3,0.3,679.0,675.8905671871034,0.9954205702313748,20.0
3,0.3,2415.3,2214.2054887593913,0.9167413939301086,20.0
3,0.3,1815.5,1670.161574510043,0.9199457860148956,20.0
3,0.3,0,513.846868395636,,20.0
3,0.3,0,78.52871453072453,,20.0
3,0.4,243.8,216.57881348493515,0.888346240709332,30.0
3,0.4,1735.8,1621.8376120467983,0.9343458993241147,30.0
3,0.4,106.60000000000001,98.64977097810686,0.9254199904137603,30.0
3,0.4,1760.0,1640.358363448453,0.9320217974138938,30.0
3,0.4,2024.0,1749.1269517401088,0.864193157974362,30.0
3,0.4,0,691.534812374528,,30.0
3,0.4,2525.3999999999996,2417.553538770815,0.957295295307997,30.0
3,0.4,1921.0,1669.6150711927353,0.8691385066073583,30.0
3,0.4,0,570.0183131934459,,30.0
3,0.4,0,80.09156418059388,,30.0
3,0.5,256.0,223.54323662465552,0.8732157680650606,40.0
3,0.5,1841.0,1757.018355227985,0.9543825938229142,40.0
3,0.5,112.0,103.21137849653606,0.9215301651476434,40.0
3,0.5,1872.0,1736.866929665557,0.9278135308042506,40.0
3,0.5,0,1846.944293131528,,40.0
3,0.5,0,716.2808304887585,,40.0
3,0.5,2635.5,2476.1544241068023,0.9395387683956753,40.0
3,0.5,2026.5,1795.183306483208,0.8858540865942305,40.0
3,0.5,0,577.5934864085101,,40.0
3,0.5,0,79.54428106301532,,40.0
5,0,321,300.0,0.9345794392523364,0.0
5,0,2943,2467.0,0.838260278627251,0.0
5,0,360,227.0,0.6305555555555555,0.0
5,0,1806,1653.0,0.915282392026578,0.0
5,0,2283,2200.0,0.9636443276390714,0.0
5,0,2597,2216.0,0.8532922603003466,0.0
5,0,2654,2420.0,0.9118311981914092,0.0
5,0,1763,1114.0,0.6318774815655134,0.0
5,0,557,368.0,0.6606822262118492,0.0
5,0,62,55.0,0.8870967741935484,0.0
5,0.02,323.44,305.95161989145913,0.945930063973099,20.0
5,0.02,2964.44,2937.052405259874,0.9907612922710103,20.0
5,0.02,364.08,309.866570944695,0.8510947345217947,20.0
5,0.02,1830.44,1654.9718653511372,0.9041388220051666,20.0
5,0.02,2309.2000000000003,2200.0486067618476,0.952731944726246,20.0
5,0.02,0,2435.9373864722947,,20.0
5,0.02,0,3322.4326683293184,,20.0
5,0.02,1785.4999999999998,1709.3389238380087,0.9573446787107303,20.0
5,0.02,561.3399999999999,551.0718548380033,0.9817077971247433,20.0
5,0.02,62.5,60.36990585323156,0.9659184936517049,20.0
5,0.05,327.1,308.79953455953614,0.9440523832452954,30.0
5,0.05,2996.6,2957.364458784615,0.9869066471282838,30.0
5,0.05,370.2,311.44255221469626,0.8412818806447765,30.0
5,0.05,1867.1,1756.8496901761973,0.9409510418168269,30.0
5,0.05,2348.5,2204.828168924141,0.9388240020967176,30.0
5,0.05,0,2464.730049128033,,30.0
5,0.05,0,3629.569727507751,,30.0
5,0.05,1819.25,1744.8598396831308,0.9591094350326402,30.0
5,0.05,567.85,558.9531728702685,0.9843324343933583,30.0
5,0.05,0,60.949201744871516,,30.0
5,0.1,333.2,310.21969423257923,0.931031495295856,30.0
5,0.1,3050.2,3015.929953662502,0.9887646559774776,30.0
5,0.1,380.4,311.73549969589226,0.8194939529334707,30.0
5,0.1,1928.1999999999998,1760.9576969965128,0.9132650643068733,30.0
5,0.1,2414.0,2209.1189475459105,0.9151279815848842,30.0
5,0.1,0,2506.3839212796884,,30.0
5,0.1,0,3637.383372244738,,30.0
5,0.1,1875.5,1748.617474071709,0.9323473602088558,30.0
5,0.1,578.7,560.8880516936954,0.9692207563395461,30.0
5,0.1,0,81.79284531568283,,30.0
5,0.2,345.4,321.7128532769013,0.9314211154513645,40.0
5,0.2,0,3063.261592431565,,40.0
5,0.2,400.8,354.65521213091256,0.8848682937398018,40.0
5,0.2,2050.4,1859.6611004115257,0.9069747856084304,40.0
5,0.2,2545.0,2388.1024959942442,0.938350686048819,40.0
5,0.2,0,2600.1952528211696,,40.0
5,0.2,0,3637.462656898926,,40.0
5,0.2,1988.0,1828.4202564956336,0.9197284992432765,40.0
5,0.2,600.4,575.0850833371208,0.9578365811744184,40.0
5,0.2,0,102.95132910465503,,40.0
5,0.3,0,413.66369916632823,,50.0
5,0.3,0,3164.2351229759006,,50.0
5,0.3,421.2,368.3046292072798,0.8744174482603984,50.0
5,0.3,2172.6,1963.3533733751392,0.9036883795338024,50.0
5,0.3,2676.0,2513.92751623386,0.9394347967989013,50.0
5,0.3,0,2838.7881279476424,,50.0
5,0.3,0,3824.007705155316,,50.0
5,0.3,2100.5,1826.9014551345063,0.8697459914946472,50.0
5,0.3,622.1,585.4237911373178,0.9410445123570452,50.0
5,0.3,0,104.5208725143275,,50.0
5,0.4,0,417.2125709868312,,70.0
5,0.4,0,3218.7061762732774,,70.0
5,0.4,0,361.433415976315,,70.0
5,0.4,2294.8,2089.2753676790016,0.9104389784203423,70.0
5,0.4,2807.0,2510.155078879099,0.8942483359027785,70.0
5,0.4,0,2851.9392697323783,,70.0
5,0.4,0,3831.007269112397,,70.0
5,0.4,2213.0,2013.2147727897177,0.9097219940306,70.0
5,0.4,0,742.7359070071155,,70.0
5,0.4,0,103.05363677160813,,70.0
5,0.5,0,493.92449709027767,,80.0
5,0.5,0,3241.6872514606366,,80.0
5,0.5,0,361.95592153402345,,80.0
5,0.5,2417.0,2168.5516808419343,0.8972079771791205,80.0
5,0.5,0,2680.139984807436,,80.0
5,0.5,0,2975.6419006685464,,80.0
5,0.5,0,3890.9597795973295,,80.0
5,0.5,2325.5,2139.732330995811,0.9201171064269237,80.0
5,0.5,0,710.8908502842348,,80.0
5,0.5,0,108.91719856577265,,80.0
